E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\062\1_06_s.bmp,61
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\062\2_01_s.bmp,61
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\062\2_02_s.bmp,61
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\062\2_03_s.bmp,61
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\062\2_04_s.bmp,61
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\062\2_05_s.bmp,61
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\062\2_06_s.bmp,61
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\1_01_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\1_02_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\1_03_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\1_04_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\1_05_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\1_06_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\2_01_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\2_02_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\2_03_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\2_04_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\2_05_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\063\2_06_s.bmp,62
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\1_01_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\1_02_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\1_03_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\1_04_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\1_05_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\1_06_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\2_01_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\2_02_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\2_03_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\2_04_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\2_05_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\064\2_06_s.bmp,63
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\1_01_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\1_02_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\1_03_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\1_04_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\1_05_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\1_06_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\2_01_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\2_02_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\2_03_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\2_04_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\2_05_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\065\2_06_s.bmp,64
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\1_01_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\1_02_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\1_03_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\1_04_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\1_05_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\1_06_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\2_01_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\2_02_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\2_03_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\2_04_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\2_05_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\066\2_06_s.bmp,65
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\1_01_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\1_02_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\1_03_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\1_04_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\1_05_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\1_06_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\2_01_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\2_02_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\2_03_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\2_04_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\2_05_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\067\2_06_s.bmp,66
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\1_01_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\1_02_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\1_03_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\1_04_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\1_05_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\1_06_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\2_01_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\2_02_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\2_03_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\2_04_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\2_05_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\068\2_06_s.bmp,67
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\1_01_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\1_02_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\1_03_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\1_04_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\1_05_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\1_06_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\2_01_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\2_02_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\2_03_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\2_04_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\2_05_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\069\2_06_s.bmp,68
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\1_01_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\1_02_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\1_03_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\1_04_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\1_05_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\1_06_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\2_01_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\2_02_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\2_03_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\2_04_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\2_05_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\070\2_06_s.bmp,69
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\1_01_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\1_02_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\1_03_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\1_04_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\1_05_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\1_06_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\2_01_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\2_02_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\2_03_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\2_04_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\2_05_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\071\2_06_s.bmp,70
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\1_01_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\1_02_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\1_03_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\1_04_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\1_05_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\1_06_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\2_01_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\2_02_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\2_03_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\2_04_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\2_05_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\072\2_06_s.bmp,71
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\1_01_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\1_02_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\1_03_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\1_04_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\1_05_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\1_06_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\2_01_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\2_02_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\2_03_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\2_04_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\2_05_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\073\2_06_s.bmp,72
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\1_01_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\1_02_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\1_03_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\1_04_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\1_05_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\1_06_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\2_01_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\2_02_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\2_03_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\2_04_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\2_05_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\074\2_06_s.bmp,73
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\1_01_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\1_02_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\1_03_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\1_04_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\1_05_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\1_06_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\2_01_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\2_02_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\2_03_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\2_04_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\2_05_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\075\2_06_s.bmp,74
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\1_01_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\1_02_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\1_03_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\1_04_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\1_05_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\1_06_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\2_01_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\2_02_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\2_03_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\2_04_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\2_05_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\076\2_06_s.bmp,75
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\1_01_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\1_02_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\1_03_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\1_04_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\1_05_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\1_06_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\2_01_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\2_02_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\2_03_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\2_04_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\2_05_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\077\2_06_s.bmp,76
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\1_01_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\1_02_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\1_03_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\1_04_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\1_05_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\1_06_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\2_01_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\2_02_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\2_03_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\2_04_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\2_05_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\078\2_06_s.bmp,77
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\1_01_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\1_02_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\1_03_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\1_04_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\1_05_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\1_06_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\2_01_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\2_02_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\2_03_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\2_04_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\2_05_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\079\2_06_s.bmp,78
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\1_01_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\1_02_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\1_03_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\1_04_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\1_05_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\1_06_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\2_01_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\2_02_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\2_03_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\2_04_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\2_05_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\080\2_06_s.bmp,79
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\1_01_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\1_02_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\1_03_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\1_04_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\1_05_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\1_06_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\2_01_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\2_02_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\2_03_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\2_04_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\2_05_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\081\2_06_s.bmp,80
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\1_01_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\1_02_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\1_03_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\1_04_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\1_05_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\1_06_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\2_01_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\2_02_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\2_03_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\2_04_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\2_05_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\082\2_06_s.bmp,81
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\1_01_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\1_02_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\1_03_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\1_04_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\1_05_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\1_06_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\2_01_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\2_02_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\2_03_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\2_04_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\2_05_s.bmp,82
E:\Python_WorkSpace\Multispectral_palmprint_attack_demo\data\Multispectral_G\083\2_06_s.bmp,82
